5484564f-8a43-4878-92b4-38e9b8e5b6d9;Bread - French Stick;6.84
4f81b285-a89a-447a-b5a8-16994dfe9196;Beer - Steamwhistle;59.8
872a70b0-50d1-40c5-ae9c-4df9210d1b82;Salt And Pepper Mix - White;25.33
3117861a-c11d-4bca-b5a8-2f38dd2eeba1;Bread - Crusty Italian Poly;4.76
69c2ecb9-3a0f-482b-b97d-6ee47aab90a9;Pork - Chop, Frenched;54.86
c7931947-8a4b-4cb7-8b1e-3dfeb75089fd;Juice - V8, Tomato;59.17
4bdb1033-c77d-4813-9682-4898d9842215;Oregano - Dry, Rubbed;93.74
68c5d5fc-0949-4f9b-9aeb-5f6540017df3;Beef - Kobe Striploin;91.51
35ebbf52-2bc6-411c-b350-1684fac20422;Eggplant - Baby;73.61
8f0ee19c-255c-4390-904d-2e6dab6db501;Beef - Rouladin, Sliced;59.12
cfa4531c-b62e-4bdf-b1e8-5a21a4ecb56d;Cornflakes;56.32
5ef9820a-ada0-4039-b684-c4c94dbd659d;Energy Drink - Franks Original;69.36
4449d730-4651-44f9-9d64-a69dc70fc938;Sugar - Cubes;14.42
d6737e39-e1b7-4f3f-807e-ba4570c9d480;Wine - Sogrape Mateus Rose;1.64
707de219-6be1-4573-b88c-9fe2d4c1d3a7;Nantucket Pine Orangebanana;15.54
0e62ee51-9557-42d1-ba03-55dc6d660539;Couscous;73.57
d833efef-aa6e-4645-aba3-dbadd575434a;Nori Sea Weed - Gold Label;22.62
852297a1-61a9-464b-8a47-675a31cfd91d;Sugar - Brown;28.08
f96715e4-1396-4780-894d-b80d18cd9c8e;Bread - Bagels, Plain;35.97
ee3b250d-b040-48ca-b6fe-7c15c34c1635;Parasol Pick Stir Stick;26.8
3d20437b-8cfc-44fc-bbaa-752d8f37e048;Wine - Two Oceans Sauvignon;34.67
bf44f418-3d8a-41e5-bcf6-5aabc6a1fcd8;Pepper - Julienne, Frozen;23.17
29213823-1dba-4ac3-8e19-91a0ceba10e5;Ice Cream Bar - Rolo Cone;16.14
01731bf8-da73-4135-a1e4-8abeaf42acc8;Cocoa Powder - Natural;72.08
32d01c10-512d-4b3e-aa11-807bc9d421c7;Beef - Tender Tips;97.91
fc5cba51-ac9a-4cc9-a821-c79580cef3bd;Chicken - Leg / Back Attach;4.02
b8893e94-9b75-4e66-968f-5b897f088963;Beans - Soya Bean;16.02
2e095b4c-dd0e-4f77-a826-73ce6b3f690d;Pasta - Fettuccine, Dry;3.47
8e54d65d-3868-497d-bc81-dc98e5cbc453;Wine - White, Riesling, Henry Of;42.5
98623298-4b80-49d1-9843-f2fc041c5275;Oats Large Flake;89.85
7a04df3a-52c0-4bba-a917-d586a803992c;Beef - Kobe Striploin;97.42
0ddf04a7-263b-463b-8716-2e3c69d94724;Onions - Red;48.09
3f7d9c7b-907a-488a-9ae0-cbbead83fbab;Tea - Herbal I Love Lemon;9.98
a91cba91-399c-445f-a69f-88a6275df9e7;Bread - Rye;49.12
d5f9cceb-dbac-41ef-9c3c-0321b523b6ec;Tomatoes - Roma;86.38
17805192-c9e8-4def-850d-94883c8cfa8b;Milk - Homo;5.57
28df6077-d9da-417f-afd8-d028bed025e6;Chevere Logs;36.11
469650cd-2d12-4d14-b401-3ec9db61246e;Foil - Round Foil;37.0
b4a5ee0a-ba36-4f0a-8949-c1754ff03aa6;Cookie Dough - Double;23.48
c1094949-9d81-4b1e-af2b-dff9c46dbc42;Tuna - Bluefin;17.96
9b7875f3-38c3-400d-a139-95ec2d0037e3;Vinegar - Tarragon;83.75
4110b30a-067f-417e-967d-50e31bfe72a0;Sauce - Thousand Island;40.5
1dcbcaa5-39a6-45c6-a267-4932d9f2d487;Juice - Apple, 1.36l;65.28
fa7322ea-ebea-4308-8d9e-e9c421e3ab32;Squid - Tubes / Tenticles 10/20;94.48
83111d8d-7ba4-4c6a-a78c-0f60bf00fc43;Bread - Pumpernickle, Rounds;64.35
9d32f3eb-3fc9-4dce-bf1d-ce1280ac7b94;Arctic Char - Fillets;93.55
cfcd3c09-149a-4f8e-b6af-0ad97cba78e6;Soup - Campbells Broccoli;16.5
1ba63012-da60-491c-b836-9b5f8d57541a;Chinese Foods - Pepper Beef;94.51
a5979147-9ea5-4f2c-ba88-0a576e1d3f7f;Cups 10oz Trans;51.12
2981d3ee-9b94-48a1-a7e6-7b222c51cb53;Skirt - 24 Foot;69.69
99a75709-26f6-473a-99d0-8031d3d5f353;Bacardi Mojito;84.34
7bdbeaa4-7e3b-4781-b7f3-862469853b00;Chocolate Eclairs;80.1
578d920d-b344-4972-bfd5-1b19d76a210a;Crab - Dungeness, Whole, live;79.23
62468b73-18e4-472a-8ddd-e8ac62b96b4d;Container - Foam Dixie 12 Oz;96.25
d7cf527c-04e2-4085-98d8-a92729f07b21;Rice - Long Grain;77.53
649c9a8a-4352-4bf3-a887-04f91881b012;Icecream Cone - Areo Chocolate;13.56
6c14df28-b5ac-4c99-a9be-6abc14262ec7;Beer - Fruli;87.94
68d7bb67-de76-42a8-83fb-c5f70462c3b1;Cheese Cloth No 60;92.11
ce4f574e-ed24-4a91-bd11-f456f79aa419;Sage Ground Wiberg;46.75
f49ddf46-cefa-4f1f-9a5b-861422ba5975;Wine - Vovray Sec Domaine Huet;60.22
23316737-69f2-49ce-9bd1-10b9a8333a8d;Salmon - Canned;73.6
ce862108-5f5f-444d-8a02-e21e75abe627;Plate Pie Foil;87.15
c2095967-8be6-4d87-bd51-1f9551f445f4;Container - Hngd Cll Blk 7x7x3;8.24
2456789b-b83c-4311-9538-ee02881453b5;Five Alive Citrus;79.66
eba64b8b-c6ca-4259-a1e9-f8e2b8302ecf;Pate - Cognac;6.98
b23f698a-2219-47e3-a717-19c75a02b643;Pastry - Trippleberry Muffin - Mini;22.2
0ece37ca-a580-4030-8fda-7f6f557f95bb;Tomatoes - Yellow Hot House;8.13
c35fa2a3-41c1-47b3-8a32-10a6a68dbf3a;Pumpkin;11.67
17aadaf1-f1fa-4e4f-bb26-b9390959a30d;Yogurt - Cherry, 175 Gr;49.22
f7ec3c01-ab36-4b10-bb97-23e7bfb81b9d;Wine - Carmenere Casillero Del;13.31
e9063c55-784e-4df0-9737-dedddf9ff4f3;Beef - Kobe Striploin;18.54
84aedd00-3b00-41f7-aed5-bce8bffa025b;Shopper Bag - S - 4;30.94
5dd017a7-7cad-404a-bb27-a292e099764c;Juice - Apple, 1.36l;59.8
ce2a2d34-cefa-4508-b2d7-9e4111d56d3c;Beef - Kindney, Whole;92.24
6ce00492-8aa5-4a9e-afe9-bfcea5d22eb8;Onions - Cippolini;56.23
a2a32b25-ca10-45a7-962c-14390e6386a8;Salsify, Organic;69.03
f79064e9-b9b3-425e-84c6-791865d3eca5;Wine - Saint Emilion Calvet;90.67
fcf89e52-118b-408a-b4f9-ada5f865896d;Bacardi Limon;90.63
b9d38826-e457-48a0-ad5a-531c07b1bdef;Cloves - Ground;57.07
1b49b7b9-efad-457a-b7f3-e7ce0b065881;Radish - Pickled;88.81
b2a6b78a-1845-4531-8987-e88f3a7c87a2;Icecream Bar - Del Monte;44.43
cf4550bc-c053-4a08-a3da-23268e9443f3;Cheese - Cheddar With Claret;5.05
f8ce413d-4618-4a21-a892-e3e133b5dff1;Cilantro / Coriander - Fresh;38.63
306ebe2a-95fb-4868-a9c5-170dde919982;Table Cloth 81x81 Colour;88.31
f4886603-2755-49b7-9433-66287b66710c;Saskatoon Berries - Frozen;33.7
e9c62dbe-d128-4f86-9ccc-ae2ff0da3932;Swiss Chard - Red;75.05
adf9b396-6f6f-4431-a881-b6e2c9325cff;Wine - Rioja Campo Viejo;51.68
293f7ebd-7bc1-46b1-9dd8-7038c0c0cd22;Chips - Doritos;98.12
87806622-9a72-4cda-a8e4-f7f4b44f464b;Dasheen;37.7
0b1a3eb1-8eb7-44b7-bf02-12204b653038;Beer - Original Organic Lager;73.59
f30a7127-dceb-4efd-bad0-9e6a8d4c6214;Water - Tonic;38.1
83eb1dc0-8b41-45a9-a16c-f425cc9504df;Wine - Sauvignon Blanc;65.27
00f78463-c411-4aed-a2a1-5e1a64588060;Pepper - White, Whole;52.21
9b67279f-4d89-4ea9-9c40-51d5ff823538;Olives - Green, Pitted;5.56
cc33cd2d-73c0-4ee3-a744-d593ef1b14d1;Tart Shells - Sweet, 4;88.27
054e7a22-0ac1-405d-af85-e0816dc8c40d;Horseradish - Prepared;57.09
975611fe-0077-4596-9ce5-488c955ce24b;Carrots - Mini Red Organic;71.34
0a677822-eee0-4493-ab4b-cad4811b088b;Five Alive Citrus;45.39
6d9ec0ed-fdd9-42ca-a81d-e0e1ebedc576;Cassis;16.18
1b0539e1-3bf7-4bbd-b8ba-efed1cf3474d;Extract Vanilla Pure;77.46
f6a7ed02-e6e0-4f35-aa37-7bb737872e4d;Spring Roll Veg Mini;87.59
3307df2c-b61b-45aa-8706-25cabae78177;Wine - Red, Metus Rose;11.81
60043ec1-494e-4668-8678-1e09767d99de;Ginsing - Fresh;80.39
0a1be4f5-6c4d-43ee-803b-8e7e0c3cb8de;Wine - Marlbourough Sauv Blanc;47.96
86941d48-ba43-4cb8-8c0a-acad7ad750d4;Bread - Raisin Walnut Pull;96.62
5cb2c3f2-83e5-47a3-8d75-a0a8bb2a6587;Mackerel Whole Fresh;20.36
13225fc9-ea30-4d3f-b34a-662ab460b06f;Brandy - Bar;16.09
4ed933d7-767a-482c-a7ff-2181d5532634;Kiwano;1.1
4c273e87-8e07-4be3-bb23-f648272c34d8;The Pop Shoppe - Cream Soda;80.93
a5631200-d4ef-42a8-b8f3-c54534668807;Pickerel - Fillets;75.26
798a4ec3-cc1c-42e0-bb1f-e0077a3616e8;Beets - Mini Golden;55.9
254d5cc8-c009-40b8-b6bf-f87cfc5c1f24;Chicken - Wings, Tip Off;59.25
c354ef06-6d0d-4107-a83b-7f51d3105c35;Spice - Paprika;75.11
d9d242e3-b2f1-4dd5-adbd-579a1b76652d;Croissant, Raw - Mini;4.71
347490e2-463c-49a3-a9df-2623909cf62a;Muffin Hinge 117n;10.37
41291dbd-1112-4367-a846-633ff2e03bca;Cookie Dough - Chunky;85.77
a74b3a5a-3c2b-4eb4-bdb9-629d01358330;Cardamon Seed / Pod;99.94
2e37f9e4-86d1-4751-a54d-55435f74ac0b;Bread - Ciabatta Buns;55.46
c6fea214-949d-42d0-b666-931c20d2808e;Loquat;70.94
398e0919-2523-455d-8f1a-18f7681bc5e1;Muffins - Assorted;33.63
b046a050-68e9-49a2-af39-e19253242ba4;Tea - Earl Grey;23.32
b011ec63-90a7-4f02-bd15-37fbc6bb4110;Soup - Tomato Mush. Florentine;76.76
0b763764-a13e-43f2-8d85-036d98566abe;Ecolab - Mikroklene 4/4 L;28.01
720d6e05-7d1c-4bcc-bfd5-f7c11627f4e8;Sauce - Salsa;23.87
9d3df496-1fb1-4bbf-bab4-d03a2a416718;Nougat - Paste / Cream;81.29
dd1cf113-a6a7-483d-b3ab-ac4fe59489cc;Peach - Halves;15.19
9157b9be-20e1-4cd4-ab07-a8e7d88be203;Basil - Fresh;91.72
e8aac14e-d85d-433c-8ed1-9fe79e8f1e99;Filling - Mince Meat;87.83
29184f66-02f0-49ba-9d0b-4054b3019648;Rosemary - Fresh;59.19
90674e89-79f7-425c-80a8-f033d7e3ce0e;Garbage Bags - Black;86.4
9d599899-1818-4341-8e0d-7f5f4f6ec4e0;Bread - Calabrese Baguette;5.0
014bc758-34e4-4bf5-9dc0-c6d063009ffa;Higashimaru Usukuchi Soy;17.19
6844ee46-5ba0-49b0-a82c-b5f1cc32597a;Country Roll;16.3
6dfec39b-bb0f-426f-891b-f025bb080458;Veal - Liver;12.69
627c5454-6a88-4b7b-99b2-7abdd9000743;Pineapple - Golden;15.05
f9a75542-f225-45ce-ab47-5db1ce050650;Fudge - Cream Fudge;6.29
5a2b96b1-a77e-49dd-beca-aa939ee38d8d;Fruit Mix - Light;41.97
77a9f2e7-cae6-46f2-b32d-56de300db3d9;Wine - Gato Negro Cabernet;3.68
7d8a4c71-e422-48d4-9483-a27209fae2ff;Chinese Foods - Plain Fried Rice;65.83
4094468b-faef-4956-8828-c3d326558b34;Wine - Rosso Toscano Igt;18.81
198b0560-7480-473a-8c5d-375e259c758e;Appetizer - Cheese Bites;86.95
42ab8438-11d5-4647-af52-8916b1bf578c;Broom - Push;94.16
c6c4ad6d-97cd-48e0-bd7d-7ce4f377eb38;Soup - Campbells Tomato Ravioli;58.02
6ae78629-a7be-4fe8-a8d9-75a34fd02112;Quail - Whole, Boneless;30.54
85317d75-6313-40c8-8616-110a7412a305;Wine - Port Late Bottled Vintage;94.74
09ff83e2-1450-4729-86b2-415864e5a2e3;Soup - Campbells Beef Strogonoff;26.2
a1aed1e3-4684-4fed-8e20-207a4e1ac97f;Vinegar - Sherry;22.13
6f0be9e4-db5e-4298-a289-04137cf927aa;Urban Zen Drinks;40.2
f2d199cf-bc84-4867-9878-3e0659208cbc;Goulash Seasoning;14.46
ea5588e0-fef1-4434-9727-415555afdf77;Mushroom - Chantrelle, Fresh;51.69
edd097a4-95e5-4544-9740-270e3aa07c5d;Lettuce - Sea / Sea Asparagus;17.73
acc3669d-f643-44f3-95f0-a05742be5988;Mushrooms - Black, Dried;65.42
c7e0d63d-1f2b-46d8-a0a6-35bb89fc33f8;Soup - Campbells, Classic Chix;14.33
1065571a-934e-4d2a-8553-ef4550ce5c26;Pail With Metal Handle 16l White;56.07
0b3f1e3d-ec16-46ff-a3e9-4f2b10c66e6e;Cheese - Mozzarella;90.67
0cf54ab8-9432-46ac-94de-165c969175cb;Chef Hat 25cm;12.34
a482e55c-9468-4d0a-8297-0b7baaf025d4;Icecream - Dibs;5.96
dffd1d64-2831-49dc-86be-0183bdcbeb79;Pork - Bacon,back Peameal;27.04
0995c64e-4dd1-45cb-9ab7-62651788d6b4;Bar - Granola Trail Mix Fruit Nut;21.84
976b6453-31bb-4a80-97aa-e187a9c5d3d8;Sauce - Black Current, Dry Mix;74.24
1a3267a8-ca9e-437c-abcc-f661215878b7;Seedlings - Buckwheat, Organic;15.35
5db8231d-a45a-44d9-bfdf-100de44b33b6;Gingerale - Diet - Schweppes;15.84
c3c2fe58-68a9-4917-922a-fcd14f659dcc;Brandy - Orange, Mc Guiness;96.68
3de8e530-44a5-4d57-b94d-c509176bf227;Wine - Cahors Ac 2000, Clos;72.15
b3e8517d-97c5-4285-8812-19b8fcf10908;Lettuce - Sea / Sea Asparagus;95.9
e557126c-2944-4d98-a423-450b879c4a02;Pepper - Chipotle, Canned;59.58
6da50b91-64d1-4f2e-af2b-3d116b99e493;Hersey Shakes;88.79
759d8a54-c678-4fb0-b3cf-daf7e9cfdf2a;Pie Box - Cello Window 2.5;15.01
514a1171-ccb6-4dc9-96f5-a5d29ff99a75;Venison - Liver;16.25
69a2975a-c483-4d2b-b124-8029dddc5d9a;Instant Coffee;46.94
b0640509-2693-42df-81e7-35cabbac7869;Honey - Liquid;76.4
82d8ed6d-d236-4c73-ac13-8b866ffd3027;Madeira;78.84
5306fd86-1576-4d6b-896f-12852162ffd9;Pecan Raisin - Tarts;27.65
59b635ee-2700-45e8-82fe-a14b2931d739;Melon - Watermelon, Seedless;96.29
8c5bdad6-be03-45b0-83ee-73c0f72b1220;Fiddlehead - Frozen;70.7
0928643a-b1dd-4976-8086-4fe499a37042;Onion - Dried;41.82
3dd0b11c-977b-4aac-9427-f04476d81b8c;Beef - Eye Of Round;67.81
7d69bece-b6cb-47fb-beec-26c0e781917a;Cookie Chocolate Chip With;95.42
f37e5fe8-158d-4199-8ab3-ada5dc545b4d;Beans - Black Bean, Dry;42.61
feebcdbc-4043-474b-864d-f205bc869111;Nantucket Orange Juice;48.78
f38296a8-129e-4b38-af9a-6957b638a100;Lettuce - Treviso;76.44
f8c29350-d42f-4610-af1c-beb924b50b13;Pate - Liver;32.63
d70169c0-ea0a-4bed-989c-85d8cdae6ab9;Wasabi Paste;98.8
fd01fbd4-c989-4455-907f-1a72a2d4f76e;Cheese - Cheddar, Old White;3.7
cbf2c6d9-2976-42ab-a206-ffe3b60974a8;Basil - Fresh;91.25
32d81c76-e2f3-41f9-b127-2a27322537ae;Kale - Red;25.53
3a9f5fbd-a2f5-4073-8354-39e604b17d74;Durian Fruit;72.43
6069e81c-ad35-470a-bc80-644688182d95;Raspberries - Fresh;3.46
2a885e67-1c79-47f1-98aa-34ebf6f69c47;Appetizer - Mushroom Tart;45.09
6dab6f9a-ca1d-4b34-8e72-55fac0f3768f;Beef - Ground Medium;14.54
6e61d23b-9286-487e-8c31-0375d258be80;Sunflower Seed Raw;80.78
c4a20004-8873-4d88-acf1-33edf6d95286;Bar Mix - Pina Colada, 355 Ml;8.03
04d1f523-5248-43ec-9bd0-1e78f1b4dd0d;Cheese - St. Andre;25.38
dd588985-7d36-4674-a102-510200f7f1d4;Tomato - Green;65.8
ef4d75d2-dba5-4dcf-b2a8-f17b339fd5d4;Longos - Penne With Pesto;50.47
db08b8b0-1168-4114-a3bf-9ac8c8e47f36;Pancetta;32.99
005d0b1f-a509-4523-81de-47025fe26957;Wine - Semi Dry Riesling Vineland;60.39
0238b8e5-0950-4262-b120-fadde919934d;Chutney Sauce;69.46
82eae7a3-6d43-4e28-ae46-176adb209eb8;Cheese - Pied De Vents;80.88
ee07c803-7e99-41e0-a23f-14e5394af385;Carbonated Water - Raspberry;14.63
4d9bd94f-c51b-45fa-a9ec-71b42c97a870;Syrup - Monin, Irish Cream;71.51
1697db49-d606-4c06-a7ea-164b8cf01d91;Soup - Campbells Chili;20.77
a8053780-83ac-4f04-abaf-943a50088cde;Wine - Chateau Timberlay;69.35
47398b59-ebdb-46d5-b910-cbc3e973c229;Spice - Montreal Steak Spice;45.27
7a063e59-b044-471a-badf-3e39310e7e85;Plastic Wrap;77.92
3444691a-bb51-4e44-9485-a97036216da4;Cheese - Asiago;58.93
3e9c8e20-1b14-4683-aff2-fa3e6c5eaeb0;Beef - Sushi Flat Iron Steak;55.87
a70608a2-eace-4451-af31-d6f20e439ce9;Beef - Tenderloin;98.19
d4bbb50b-a39a-4f93-8f64-ad2b60768549;Wine - Casillero Deldiablo;43.38
8f31441c-4940-4953-93bd-768762b8fd5f;Wine - Fontanafredda Barolo;52.93
6bd2bd2e-707a-4d48-8279-5ab63257ad74;Hummus - Spread;32.41
1f7dc73f-8297-472b-8b09-ed5c9ef61965;Bagel - Everything Presliced;2.76
160e8357-e645-4f4d-b5ff-17e9a1ea0fc5;Mustard - Individual Pkg;34.81
976e0b85-7a25-4a57-9cfb-4cae419373db;Yogurt - Assorted Pack;65.07
6aca79aa-d945-45f4-b752-a3d1513405ee;Chip - Potato Dill Pickle;13.68
0a6977ee-5638-4ecd-a115-860c0f18acdc;Wine - Acient Coast Caberne;46.47
5ad17902-1d5b-43e3-b69a-2fb165b7a91d;Lettuce - Mini Greens, Whole;29.89
537a218f-8a3b-42f5-bde9-4f27b87e7ba1;Pork - Chop, Frenched;44.06
04036417-a293-4575-b60f-0a917293945b;V8 Pet;84.59
64f76150-0db4-43d1-b042-070fc455182f;Pan Grease;62.66
f86c3ff4-ce1f-4efc-9990-91b4043b6d85;Water - Spring Water, 355 Ml;66.7
e509aa01-d481-4141-a6b9-c4d47e324737;Seedlings - Clamshell;96.85
7428c369-1b40-46dc-8de5-3182678f33e2;Glaze - Apricot;31.36
15cea04f-2c47-4d48-b63f-b02be0979741;Shiro Miso;98.23
b8a42706-4afe-4ba7-9add-10c2b616c4f4;Kellogs Cereal In A Cup;87.97
5c79f8c4-3125-4f2f-9a49-ce71e6e2eced;Wine - Vidal Icewine Magnotta;98.9
fbc384f5-a860-4cae-a43f-df98a7df1fe4;Curry Paste - Green Masala;65.57
62832169-8628-43c9-b4b0-35f2f64fe2b8;Cookies - Englishbay Wht;49.24
41456bf3-6935-48ff-926a-6ee4d00849b6;Lobster - Tail, 3 - 4 Oz;55.89
cc4dd985-1232-469b-ab6f-897b709beaf7;Nougat - Paste / Cream;50.27
bb8a2b55-23b2-4476-850e-5d7032c1779a;Compound - Strawberry;35.31
b3a21ae2-9e20-4ef8-bce6-d7ee0f9d43c5;Squash - Guords;64.94
15cc65f7-bb2b-497a-afe8-87864f387fe1;Hold Up Tool Storage Rack;84.25
d1dbdea8-dc96-4367-857d-0798467ce0e7;Bread - Pita;46.51
134de194-d9b3-41e9-b9b9-a8f0ada8f71c;Passion Fruit;90.71
a36ac9e5-f64c-490e-9acc-1cf42b33b76e;Cheese - Cottage Cheese;70.83
c351b974-87d8-4eb6-b388-edf2675bc38d;Nut - Walnut, Pieces;73.71
e15ad11e-1eb4-4fb1-89a4-226a31b98bb2;Beer - True North Lager;2.53
6cb43509-b09a-498a-b500-48626f73c8b8;Lotus Leaves;8.12
9b961ad1-5bea-44c7-aa2d-1c0111e18760;Laundry - Bag Cloth;18.22
f6776531-ddf8-4eba-afe6-e6b1bc5eea19;Pepsi, 355 Ml;24.61
62afba1d-096d-4b2e-9441-ba18c71aee41;Cheese - Comte;14.1
8289d2a4-a43d-42fe-9bbc-8fb4f70fd98a;Brandy - Orange, Mc Guiness;10.37
be875d9f-97b1-494e-9702-f9a23636e129;Wine - Jafflin Bourgongone;58.01
b64870c2-0a1a-4549-ac19-d57a5392164c;Wine - Kwv Chenin Blanc South;37.27
ce4a3ee4-9122-49b5-89b3-c7594ba77a98;Gatorade - Xfactor Berry;16.7
72e57788-4145-4d54-b2f1-c91afb035c1f;Veal - Knuckle;64.25
da9fd625-aa87-4902-93f6-f7c6bf3acaa9;Spice - Chili Powder Mexican;50.34
3945b605-b6f6-475a-8715-f1cec9341dcc;Tomatillo;37.67
60460a88-3212-4590-8f76-c07e637f7384;Ecolab - Ster Bac;57.7
778c2e54-f18f-4d40-b791-bb4df3c2a393;Garlic;88.37
20cb44da-5a29-40ba-9fc8-fbe28c58862a;Daves Island Stinger;68.73
d5f5f146-ab0a-4985-b6fd-bff5c8745c5b;Bay Leaf;76.3
6b30514d-b708-4f63-8a83-e67875488f53;Juice - Tomato, 10 Oz;76.14
37a29d8f-7439-481d-b058-41cd0222af88;Mushrooms - Honey;68.73
ccf9847b-766f-486e-bdc3-7b8dc7af1d11;Tea - Green;94.18
dbf29b96-a9d0-442d-a790-9e8f1118a80f;Chevril;28.87
ad7a314f-00ec-4d43-aa21-2c992e01bee6;Appetizer - Seafood Assortment;29.13
82488bdb-0b79-4f11-86f4-f31a747e4b16;Cake - Mini Cheesecake;39.82
87d75b8b-ee2e-4af0-811d-6a9d052cc2be;Beef - Outside, Round;15.28
fc260215-d857-478e-a8f9-d0876ccaf0aa;Lamb Leg - Bone - In Nz;38.88
4d7559af-00ae-4d59-9638-65ef51b722b7;Lobster - Base;63.95
c94fbcb0-9f48-4692-bffa-5fde524e890c;Lamb Leg - Bone - In Nz;35.55
599d6d3b-97f5-4dd5-bc28-3aca7daad847;Pails With Lids;45.72
cd206f84-1302-4e45-bfbb-8e383b18beed;Ham Black Forest;90.73
94b899b8-744e-498c-b565-cc31dcf8731b;Danishes - Mini Raspberry;32.18
636b3031-059a-4204-8382-c00a46fe4986;Peas - Pigeon, Dry;9.16
fc62ceaf-c12b-4e4c-86d5-57f0f75739f7;Table Cloth 144x90 White;59.57
c48e182b-b7aa-49ee-9940-527ca47202ac;Beef - Tenderloin - Aa;88.7
f0fa9eff-e49a-4520-bd5c-8602ae29b081;Tabasco Sauce, 2 Oz;7.06
624b749f-6eac-4392-91f7-c0230642fb68;Tomato - Peeled Italian Canned;42.64
05df4639-5158-4498-adfc-c9563ec1b45e;Pepper - Chillies, Crushed;2.83
f0ccc0f1-e9f0-4391-ac70-416d0a24a96c;Appetizer - Chicken Satay;14.58
76511768-fc1f-4dea-91db-e965f0c0d37c;Water - Spring 1.5lit;56.51
2b35c814-653d-49f0-9052-b4619f481237;Wine - Rhine Riesling Wolf Blass;76.62
941ea712-85d1-4f76-b7cf-1bc58ed9743d;Ocean Spray - Kiwi Strawberry;11.73
57f3e0e8-b104-4f14-b3f0-e9947d084c68;Carrots - Jumbo;43.73
415f7c48-2694-4848-96c6-ef052ade87b6;Bread - Hot Dog Buns;38.11
748b8439-5b12-4e96-8030-b16b2044b50c;Spice - Onion Powder Granulated;32.62
c3814322-5a22-4f00-889a-66b23ebc178f;Ham - Virginia;65.66
3c03c97c-cd52-4d90-b041-ef80cd78b120;Pate - Cognac;10.32
653b0855-9323-422a-aeb3-cf5e59716347;Madeira;77.67
c9ea0969-06df-4656-be0e-7a799709562b;Raisin - Dark;88.81
02110b9f-6a94-4173-bc7c-d84bafd17a55;Dates;89.83
be18a7f4-e938-409a-9580-39cc77eff269;Veal Inside - Provimi;48.34
1168bc11-1f8e-49b1-888e-1e7920a82433;Salmon - Atlantic, Skin On;18.97
e5c43d06-00b8-449f-8a87-b70914be28c7;Gatorade - Cool Blue Raspberry;20.22
5f3b0590-1728-4967-8735-dbafd7594d37;Squash - Sunburst;12.89
488df873-27b2-4cfe-8224-7bf3698c2e2b;Wine - Chablis 2003 Champs;17.37
1d40105e-da03-4dae-9ca2-4ffd0f0b9762;Laundry - Bag Cloth;51.13
d1678b76-8bc1-4f48-8688-8d2b3aa57353;Hersey Shakes;85.85
a5f8bb33-fe8f-455b-9c74-564b249207e0;Lamb - Shoulder, Boneless;76.95
98338887-b6d5-4e96-a442-ce1e3ab007e6;Cake - Mini Potato Pancake;90.19
86bb75b8-01cc-45e9-a0ad-4c656300e26d;Chocolate - Milk, Callets;14.94
ddef1240-0c5c-4cbe-9e91-e8dd39fe1087;Initation Crab Meat;58.17
3a059983-8f7a-4d27-8e79-c58587a8dfd8;Wine - Red, Black Opal Shiraz;68.73
17044c9d-ab78-440c-abdc-cc6e28315acc;Pepsi - 600ml;76.24
ce87349c-472f-4ca8-92cb-06b1d85fac57;Milk - Homo;70.25
0e565cf4-72bb-4cad-99c1-95d61793e8aa;Pepper - White, Whole;30.89
69f473d5-9a59-477b-921b-7d3161d5ec89;Cheese - Goat With Herbs;76.75
e1b62110-a706-440a-9291-04d2ea9e5101;Wine - Conde De Valdemar;69.64
68fd2431-06b8-48d4-8130-83e3e2066132;Tomatoes - Grape;12.24
c51821cd-2335-4566-a9b3-2f9cec0bacef;Island Oasis - Ice Cream Mix;16.22
8ec185ee-f691-40ba-9089-6e21a277d842;Mayonnaise - Individual Pkg;95.91
de5dfb19-f26b-4325-bf9b-360ae17d45b8;Cumin - Ground;48.91
c3be0bd0-12f3-43dd-9bd3-877f72f77990;Juice - Lemon;73.3
533af67d-2c46-421d-94c9-73e4eca8336e;Wine - Zinfandel Rosenblum;46.37
d5d3394b-7683-456f-a786-d8aec1ce6f9b;Food Colouring - Blue;94.14
5b151734-2317-48df-832b-2c838dcb50ed;Beets - Candy Cane, Organic;37.98
0c2f1256-c352-4f96-8919-ebb2ce77b10b;Cheese - Cream Cheese;65.62
36c5b45d-7c08-454f-9f95-54336d7a5ec1;Bread - Sour Batard;47.45
421c4acd-4e5b-41fb-90f6-188e1922caf2;Chevril;12.36
411602ba-cbe8-4073-a285-a8bd59d27c1a;Coffee - Beans, Whole;70.23
699fba92-a2c9-4740-8690-0830967811da;Ecolab - Hobart Washarm End Cap;28.43
fbb49c64-0f5b-4ac4-a95c-77c370e6e9a2;Soup Campbells Turkey Veg.;3.64
b3c4017f-3088-465b-851a-f6bb09f768fd;Lambcasing;25.31
d1716596-79d3-4f1b-b5af-6064bc448533;Lumpfish Black;89.4
bbcc7d86-9e84-4dba-9b9c-56d66ce59fbf;Orange Roughy 6/8 Oz;72.35
ee0e3714-cb75-4826-9e6c-c81c581eb3c2;Glass Clear 8 Oz;55.89
1843e7c9-022b-468e-95f1-eb63db7db099;Capicola - Hot;32.13
06aadb08-661e-4d91-bbd6-1fa16c2b94cf;Broom And Brush Rack Black;45.58
